datetime,power,Temperature,humidity,Liquid,Wind Speed,holiday
2015/7/26 20:00,1165.0669,26.49593506,0.018997949,0.08013916,5.344896214,0
2015/7/26 21:00,1165.3168,26.05950317,0.018868204,0.07388306,5.444044071,0
2015/7/26 22:00,1106.0762,25.71517334,0.018768987,0.06430054,5.662914034,0
2015/7/26 23:00,1045.8671,25.4421936,0.018692661,0.06881714,5.717723917,0
2015/7/27 0:00,995.7913,25.25435791,0.018646862,0.08029175,5.377192684,0
2015/7/27 1:00,962.2019,25.12554321,0.018616302,0.08959961,4.788363364,0
2015/7/27 2:00,937.5617,24.96407471,0.018555252,0.096710205,4.409637766,0
2015/7/27 3:00,921.4577,24.88311157,0.018509485,0.10952759,4.252825821,0
2015/7/27 4:00,900.0653,24.83141479,0.018478926,0.113220215,4.074051963,0
2015/7/27 5:00,924.7619,24.7862793,0.018440742,0.115448,3.998502627,0
2015/7/27 6:00,939.2527,24.94765625,0.018486496,0.115722656,4.154558514,0
2015/7/27 7:00,1088.7866,25.77669678,0.018570423,0.11651611,5.974181741,0
2015/7/27 8:00,1283.364,26.6831604,0.01851701,0.115112305,7.427086277,0
2015/7/27 9:00,1378.9997,27.72078857,0.018249959,0.10534668,9.0201021,0
2015/7/27 10:00,1442.1748,28.82360229,0.018021073,0.08654785,9.176123041,0
2015/7/27 11:00,1470.471,29.81008301,0.017860875,0.087249756,8.439706499,0
2015/7/27 12:00,1500.8298,30.41817627,0.01770072,0.08959961,7.152453742,0
2015/7/27 13:00,1518.0349,30.76629028,0.017578648,0.09844971,5.59686313,0
2015/7/27 14:00,1504.5932,30.80874023,0.017540509,0.10345459,4.058298573,0
2015/7/27 15:00,1456.389,30.33651123,0.017662661,0.091674805,2.968352681,0
2015/7/27 16:00,1382.5364,29.73729858,0.018288326,0.08602905,2.665304179,0
2015/7/27 17:00,1259.0685,28.69655762,0.01874611,0.09072876,2.642521496,0
2015/7/27 18:00,1208.7336,27.34093628,0.019341385,0.08929443,1.772606453,0
2015/7/27 19:00,1271.1497,26.67092285,0.0190591,0.090026855,2.271225208,0
2015/7/27 20:00,1246.6558,26.23287354,0.018914161,0.08935547,3.088530587,0
2015/7/27 21:00,1230.8597,25.83947144,0.018815,0.07196045,3.712484394,0
2015/7/27 22:00,1162.3208,25.4923645,0.018860782,0.018440247,3.491437572,0
2015/7/27 23:00,1086.9932,25.14852295,0.018837912,0.009365082,2.714602797,0
2015/7/28 0:00,1046.8359,24.97786865,0.018616712,0.01725769,2.865925285,0
2015/7/28 1:00,1002.8287,24.79839478,0.018548118,0.028579712,3.192580467,0
2015/7/28 2:00,935.5458,24.56142578,0.018510062,0.039154053,3.341474995,0
2015/7/28 3:00,960.6315,24.40395508,0.018456763,0.048675537,3.421552682,0
2015/7/28 4:00,948.7592,24.38717041,0.018410973,0.0524292,3.301134669,0
2015/7/28 5:00,974.2569,24.60006104,0.018372888,0.06048584,2.750573022,0
2015/7/28 6:00,962.6655,25.11702881,0.018754438,0.080566406,1.378655927,0
2015/7/28 7:00,1122.7231,26.32994995,0.0197005,0.10256958,1.18825224,0
2015/7/28 8:00,1314.1131,27.77132568,0.02033363,0.11151123,2.663698926,0
2015/7/28 9:00,1379.4837,28.46694336,0.02022677,0.14196777,3.505009804,0
2015/7/28 10:00,1462.7434,28.85094604,0.019975021,0.16864014,4.310555718,0
2015/7/28 11:00,1476.3792,28.95455322,0.019608837,0.18206787,4.88537017,0
2015/7/28 12:00,1468.7593,28.81255493,0.019662285,0.17553711,4.628842019,0
2015/7/28 13:00,1508.2315,28.53600464,0.019837866,0.15106201,4.434188561,0
2015/7/28 14:00,1502.9342,28.34633789,0.02003631,0.11373901,4.37923257,0
2015/7/28 15:00,1473.9663,28.09636841,0.020242307,0.08798218,4.630634499,0
2015/7/28 16:00,1389.8201,27.84450684,0.020593237,0.069732666,4.071050108,0
2015/7/28 17:00,1289.8791,27.49001465,0.020730512,0.096221924,2.606728072,0
2015/7/28 18:00,1266.9525,26.8817688,0.020417618,0.12158203,1.769782929,0
2015/7/28 19:00,1300.6341,26.59923706,0.020043673,0.12283325,1.826065276,0
2015/7/28 20:00,1254.1146,26.11138306,0.019997813,0.114105225,1.99906304,0
2015/7/28 21:00,1233.849,25.79110107,0.019822298,0.10397339,2.177642552,0
2015/7/28 22:00,1175.4081,25.54226074,0.019616244,0.0960083,2.452082912,0
2015/7/28 23:00,1103.0119,25.29223022,0.019402584,0.09133911,2.866592853,0
2015/7/29 0:00,1050.6988,25.0720459,0.019173635,0.085113525,3.180455095,0
2015/7/29 1:00,993.9735,24.86861572,0.018959953,0.07739258,3.45478494,0
2015/7/29 2:00,969.367,24.68151245,0.018753918,0.06729126,3.554930461,0
2015/7/29 3:00,951.7632,24.53560791,0.018525006,0.06008911,3.379234633,0
2015/7/29 4:00,939.9265,24.45772705,0.0183037,0.05899048,2.919864136,0
2015/7/29 5:00,959.3911,24.41390381,0.018120542,0.0664978,2.63070119,0
2015/7/29 6:00,992.8462,24.6866394,0.018364657,0.08230591,2.51086826,0
2015/7/29 7:00,1143.8315,26.03759155,0.019097075,0.09655762,4.456139977,0
2015/7/29 8:00,1280.1594,27.20192871,0.019127538,0.099243164,6.632040203,0
2015/7/29 9:00,1376.638,28.21929321,0.019066464,0.101501465,7.21654631,0
2015/7/29 10:00,1449.5142,29.04491577,0.018959634,0.0909729,6.182444473,0
2015/7/29 11:00,1477.6853,29.75066528,0.01888332,0.11633301,3.444687344,0
2015/7/29 12:00,1463.4413,30.17672119,0.018860409,0.1751709,1.505264428,0
2015/7/29 13:00,1482.0953,30.20906982,0.018753612,0.20043945,1.586578183,0
2015/7/29 14:00,1498.5907,30.25139771,0.018623926,0.19024658,0.315224194,0
2015/7/29 15:00,1445.0161,30.01622925,0.018707886,0.15246582,2.002399111,0
2015/7/29 16:00,1308.9865,29.59291992,0.019707432,0.11593628,3.440842312,0
2015/7/29 17:00,1216.0405,28.85039673,0.019623557,0.10418701,3.705722031,0
2015/7/29 18:00,1198.0259,27.90621338,0.020043254,0.09265137,3.15250967,0
2015/7/29 19:00,1239.0334,27.3805481,0.019997593,0.09146118,3.24114874,0
2015/7/29 20:00,1198.1001,26.91518555,0.020134997,0.08508301,3.615775662,0
2015/7/29 21:00,1170.9883,26.62996826,0.020104568,0.07406616,3.946624168,0
2015/7/29 22:00,1121.7396,26.33773193,0.02001307,0.07803345,4.37710349,0
2015/7/29 23:00,1074.0977,25.94277344,0.019906273,0.09790039,4.88104588,0
2015/7/30 0:00,1001.5545,25.53325806,0.019768955,0.1138916,5.124911312,0
2015/7/30 1:00,972.7219,25.31612549,0.019585878,0.12854004,5.16723807,0
2015/7/30 2:00,962.1685,25.15780029,0.019372137,0.12542725,4.967478602,0
2015/7/30 3:00,929.6832,25.00020752,0.019150745,0.12524414,4.810844117,0
2015/7/30 4:00,919.8411,24.83471069,0.018936995,0.1262207,4.319550524,0
2015/7/30 5:00,944.1345,24.7050415,0.018738544,0.120025635,3.873765513,0
2015/7/30 6:00,953.5257,24.77153931,0.01876138,0.10598755,3.862128882,0
2015/7/30 7:00,1106.3845,25.47982178,0.019180946,0.10461426,5.782373314,0
2015/7/30 8:00,1284.3344,26.02858887,0.0193869,0.11437988,6.645130414,0
2015/7/30 9:00,1382.2706,26.7656189,0.019188508,0.124572754,7.613278113,0
2015/7/30 10:00,1461.8745,27.53359375,0.018921472,0.12322998,7.84214,0
2015/7/30 11:00,1471.7412,28.2171875,0.018799402,0.12295532,8.053505015,0
2015/7/30 12:00,1437.8336,28.62416992,0.018684944,0.12524414,8.534641485,0
2015/7/30 13:00,1416.832,28.7663208,0.018524714,0.12731934,8.956649288,0
2015/7/30 14:00,1395.737,28.71437988,0.0184713,0.12658691,9.097114969,0
2015/7/30 15:00,1362.5763,28.47112427,0.018662015,0.11416626,8.746042684,0
2015/7/30 16:00,1286.8919,27.9795166,0.019066341,0.096221924,7.608443629,0
2015/7/30 17:00,1181.2207,27.22393188,0.01931046,0.07791138,6.163377439,0
2015/7/30 18:00,1173.6652,26.11171875,0.019295197,0.06555176,3.763227784,0
2015/7/30 19:00,1221.2042,25.55339966,0.018898482,0.062561035,2.7653782,0
2015/7/30 20:00,1181.3566,25.26867065,0.018661981,0.080200195,2.197811534,0
2015/7/30 21:00,1147.2355,25.08110962,0.018539922,0.10632324,2.247771075,0
2015/7/30 22:00,1071.772,24.93868408,0.018532304,0.11135864,2.767868358,0
2015/7/30 23:00,1029.7343,24.803125,0.018517058,0.10739136,3.273030118,0
2015/7/31 0:00,974.0489,24.68465576,0.01845604,0.0970459,3.230411523,0
2015/7/31 1:00,942.5447,24.57198486,0.018349245,0.08227539,2.608933682,0
2015/7/31 2:00,925.5266,24.39367065,0.018196676,0.08065796,2.015466852,0
2015/7/31 3:00,909.554,24.290979,0.018059362,0.09899902,1.87534828,0
2015/7/31 4:00,910.7686,24.20443115,0.01792204,0.11364746,2.03628789,0
2015/7/31 5:00,933.5554,24.16057739,0.017861001,0.1210022,2.287547145,0
2015/7/31 6:00,938.4196,24.38613281,0.018097486,0.119628906,2.651161082,0
2015/7/31 7:00,1074.4985,25.38051758,0.018868035,0.118499756,5.068363304,0
2015/7/31 8:00,1252.2064,26.20580444,0.019264752,0.12005615,5.939973824,0
2015/7/31 9:00,1347.9478,27.11123047,0.019188449,0.109802246,6.620252565,0
2015/7/31 10:00,1422.6961,27.92962036,0.018868007,0.08963013,6.40824066,0
2015/7/31 11:00,1446.929,28.81612549,0.018517047,0.07791138,6.033507492,0
2015/7/31 12:00,1425.6543,29.67223511,0.018234752,0.07788086,5.733911087,0
2015/7/31 13:00,1441.8427,30.18493042,0.018013494,0.08578491,5.63052149,0
2015/7/31 14:00,1474.3909,30.20345459,0.017853271,0.08908081,5.919131287,0
2015/7/31 15:00,1437.9611,29.92446289,0.017906671,0.08883667,6.257832251,0
2015/7/31 16:00,1356.2547,29.33522949,0.018265245,0.08389282,5.759939317,0
2015/7/31 17:00,1211.1157,28.42879639,0.018776407,0.084503174,4.711547448,0
2015/7/31 18:00,1185.642,26.96459351,0.019379126,0.08294678,2.91464528,0
2015/7/31 19:00,1246.3131,26.2328125,0.019218909,0.087890625,2.45495972,0
2015/7/31 20:00,1218.939,25.90911255,0.019096829,0.096588135,2.375013915,0
2015/7/31 21:00,1170.3597,25.64364014,0.018959492,0.096466064,2.401743965,0
2015/7/31 22:00,1134.2492,25.42159424,0.01882979,0.09753418,2.615090986,0
2015/7/31 23:00,1058.3976,25.21050415,0.018715352,0.10821533,2.785203429,0
2015/8/1 0:00,1010.8381,25.01073608,0.018570397,0.11785889,2.633740945,0
2015/8/1 1:00,967.8566,24.86123047,0.018448336,0.12008667,2.315500075,0
2015/8/1 2:00,947.8032,24.74007568,0.01829576,0.10757446,2.11402195,0
2015/8/1 3:00,925.8663,24.59172974,0.018150812,0.081085205,1.989277272,0
2015/8/1 4:00,933.318,24.43569336,0.018005863,0.065216064,1.939314956,0
2015/8/1 5:00,947.4219,24.27996216,0.01787617,0.062301636,1.843789361,0
2015/8/1 6:00,930.1924,24.52547607,0.018127944,0.053741455,1.504763029,0
2015/8/1 7:00,1002.8358,25.91854248,0.018616227,0.052474976,2.816620288,0
2015/8/1 8:00,1113.2691,27.29091797,0.018700154,0.060333252,3.960853401,0
2015/8/1 9:00,1192.7072,28.53969727,0.01857809,0.071899414,4.470980285,0
2015/8/1 10:00,1238.8054,29.47893677,0.018471288,0.09524536,4.187094247,0
2015/8/1 11:00,1275.6834,30.11065063,0.018417886,0.11218262,3.742219123,0
2015/8/1 12:00,1250.6878,30.56057129,0.018494172,0.10446167,3.774078087,0
2015/8/1 13:00,1240.2227,30.7505127,0.018539941,0.09741211,4.216580924,0
2015/8/1 14:00,1229.0285,30.84404907,0.018623864,0.09259033,4.634502742,0
2015/8/1 15:00,1212.9051,30.67434082,0.018860381,0.08831787,4.797378999,0
2015/8/1 16:00,1168.952,30.05782471,0.019516522,0.08340454,4.555085266,0
2015/8/1 17:00,1120.7034,29.00975952,0.019714875,0.07739258,4.438736746,0
2015/8/1 18:00,1138.5693,27.53475342,0.019829277,0.07180786,2.832868096,0
2015/8/1 19:00,1207.8586,26.72771606,0.019463044,0.0640564,2.894432045,0
2015/8/1 20:00,1185.6613,26.22994385,0.019218879,0.05065918,3.134300331,0
2015/8/1 21:00,1132.2742,25.74620972,0.01905102,0.04333496,3.063585173,0
2015/8/1 22:00,1095.4783,25.38125,0.018890807,0.042022705,2.972731848,0
2015/8/1 23:00,1058.7458,25.13396606,0.018791618,0.044143677,2.832884184,0
2015/8/2 0:00,1016.1489,24.93926392,0.018684797,0.0413208,2.743134555,0
2015/8/2 1:00,997.1989,24.78878174,0.018608492,0.05529785,2.69012773,0
2015/8/2 2:00,951.3413,24.68236694,0.01852456,0.08023071,2.695620514,0
2015/8/2 3:00,927.1739,24.58947144,0.018455891,0.0970459,2.843612852,0
2015/8/2 4:00,904.784,24.54033813,0.018387228,0.0977478,3.019092351,0
2015/8/2 5:00,907.7422,24.49175415,0.01834146,0.085235596,3.129216074,0
2015/8/2 6:00,852.6349,24.75594482,0.01851694,0.0748291,3.216739121,0
2015/8/2 7:00,893.7035,26.00270996,0.018883156,0.07324219,5.118637721,0
2015/8/2 8:00,945.5541,27.18337402,0.019173078,0.07699585,6.121613263,0
2015/8/2 9:00,1004.3384,28.39421997,0.019325672,0.0793457,6.980085303,0
2015/8/2 10:00,1079.0892,29.36818848,0.01944774,0.07601929,6.909742493,0
2015/8/2 11:00,1110.299,30.16829834,0.019493511,0.079956055,6.990798434,0
2015/8/2 12:00,1112.4834,30.75991211,0.019668981,0.1048584,6.813070364,0
2015/8/2 13:00,1119.2364,31.00155029,0.019684236,0.14227295,6.592662599,0
2015/8/2 14:00,1132.7483,31.00829468,0.019524006,0.15649414,6.324897126,0
2015/8/2 15:00,1099.56,30.66390381,0.019615548,0.13690186,5.656709451,0
2015/8/2 16:00,1059.4925,30.16048584,0.01996649,0.11975098,4.934275812,0
2015/8/2 17:00,1042.4047,29.19207153,0.020256404,0.10189819,4.259364134,0
2015/8/2 18:00,1079.8904,27.8208252,0.020477654,0.09509277,2.842741935,0
2015/8/2 19:00,1157.8945,27.11959229,0.02030981,0.086120605,2.915677664,0
2015/8/2 20:00,1151.0229,26.73110352,0.019958865,0.07952881,3.593857436,0
2015/8/2 21:00,1140.2192,26.38799438,0.019844437,0.06896973,4.162324995,0
2015/8/2 22:00,1088.9849,26.07540283,0.019737635,0.06491089,4.320201962,0
2015/8/2 23:00,1027.158,25.7857605,0.019600295,0.070251465,4.171989573,0
2015/8/3 0:00,989.9686,25.51903687,0.019432439,0.07235718,4.030486016,0
2015/8/3 1:00,947.0741,25.29207764,0.01927985,0.075805664,4.036923278,0
2015/8/3 2:00,920.8606,25.09707031,0.019157782,0.0763855,4.103911541,0
2015/8/3 3:00,906.5243,24.96126709,0.019066231,0.078308105,4.277657576,0
2015/8/3 4:00,921.8282,24.86934814,0.018989941,0.07827759,4.371395368,0
2015/8/3 5:00,943.9538,24.82619629,0.018936552,0.07632446,4.589895844,0
2015/8/3 6:00,935.9224,25.13253174,0.019043384,0.07110596,5.21953763,0
2015/8/3 7:00,1099.0776,26.38314209,0.019432513,0.06655884,7.890114454,0
2015/8/3 8:00,1286.7919,27.57079468,0.01954699,0.062805176,9.593205957,0
2015/8/3 9:00,1375.9292,28.65612183,0.019440219,0.05570984,10.25149498,0
2015/8/3 10:00,1448.3138,29.66387329,0.019226637,0.052352905,9.967216943,0
2015/8/3 11:00,1483.096,30.43511353,0.01902832,0.054031372,9.464304098,0
2015/8/3 12:00,1479.7654,31.02562866,0.019035965,0.0687561,8.924787118,0
2015/8/3 13:00,1491.8695,31.19133911,0.019180927,0.08633423,8.195602047,0
2015/8/3 14:00,1505.6488,31.18843994,0.01925724,0.0874939,7.886120906,0
2015/8/3 15:00,1469.0369,30.78753052,0.019402245,0.06942749,7.501082945,0
2015/8/3 16:00,1399.642,30.15462646,0.019936383,0.048690796,7.001184916,0
2015/8/3 17:00,1258.3942,29.04863892,0.0203789,0.03807068,5.983280289,0
2015/8/3 18:00,1246.3594,27.69893799,0.020172877,0.031181335,5.081301148,0
2015/8/3 19:00,1286.4981,26.92241821,0.019531976,0.026985168,5.975776603,0
2015/8/3 20:00,1238.3516,26.3741394,0.019211566,0.021728516,6.536847139,0
2015/8/3 21:00,1179.6344,25.93947754,0.019051358,0.017990112,6.115683325,0
2015/8/3 22:00,1135.4542,25.64598999,0.018837752,0.018356323,6.48562258,0
2015/8/3 23:00,1093.423,25.40722046,0.018730933,0.015800476,6.527556662,0
2015/8/4 0:00,1029.9624,25.22484741,0.0186928,0.019966125,6.300001717,0
2015/8/4 1:00,996.9515,25.06981812,0.018662287,0.030151367,6.15967348,0
2015/8/4 2:00,953.3155,24.97054443,0.018639417,0.04649353,6.165159921,0
2015/8/4 3:00,930.5676,24.93666992,0.018639436,0.060821533,6.368495738,0
2015/8/4 4:00,913.9978,24.92336426,0.01864708,0.06976318,6.341831348,0
2015/8/4 5:00,935.4291,24.9187561,0.018647097,0.070739746,6.333858974,0
2015/8/4 6:00,996.4237,25.19820557,0.018761585,0.06086731,7.019259185,0
2015/8/4 7:00,1138.5179,26.41005859,0.019051572,0.061706543,9.749528562,0
2015/8/4 8:00,1320.9918,27.66161499,0.019074569,0.064941406,12.07734062,0
2015/8/4 9:00,1402.6158,28.88433228,0.018883998,0.05659485,13.40631356,0
2015/8/4 10:00,1460.2734,30.00740967,0.018761976,0.04763794,13.38232065,0
2015/8/4 11:00,1488.37,30.89312134,0.018723851,0.04234314,13.17374069,0
2015/8/4 12:00,1478.1724,31.43312988,0.018777298,0.047454834,13.22592143,0
2015/8/4 13:00,1511.124,31.60909424,0.018861234,0.053726196,13.07041671,0
2015/8/4 14:00,1525.3882,31.23330078,0.018922191,0.060668945,12.333512,0
2015/8/4 15:00,1469.0115,30.57787476,0.01914338,0.06161499,11.14226416,0
2015/8/4 16:00,1404.6645,29.79161987,0.019578207,0.053833008,9.331418808,0
2015/8/4 17:00,1286.0573,28.71923218,0.019898625,0.045654297,7.424754884,0
2015/8/4 18:00,1273.9148,27.53936157,0.019639222,0.047454834,6.312639255,0
2015/8/4 19:00,1311.0544,26.91063843,0.019265382,0.051513672,6.435416382,0
2015/8/4 20:00,1269.6589,26.4883667,0.019059384,0.045150757,6.358890302,0
2015/8/4 21:00,1251.9566,26.16686401,0.018891526,0.040527344,6.383325647,0
2015/8/4 22:00,1178.4029,25.91051636,0.018815216,0.04473877,6.374322097,0
2015/8/4 23:00,1105.9767,25.61538086,0.018838093,0.05987549,5.824393084,0
2015/8/5 0:00,1042.333,25.44838867,0.018868623,0.06774902,5.576084647,0
2015/8/5 1:00,993.4954,25.36150513,0.018914437,0.07467651,5.426667835,0
2015/8/5 2:00,961.6021,25.31713257,0.018983014,0.088256836,5.276719194,0
2015/8/5 3:00,940.3965,25.32433472,0.019066842,0.09906006,5.334595173,0
2015/8/5 4:00,926.6047,25.37056885,0.01914312,0.103302,5.671141744,0
2015/8/5 5:00,940.0877,25.4147583,0.019188883,0.110321045,6.103789459,0
2015/8/5 6:00,956.1548,25.59902344,0.019272756,0.10745239,6.829773208,0
2015/8/5 7:00,1100.3928,26.4894043,0.01952446,0.096954346,9.123194882,0
2015/8/5 8:00,1288.1359,27.33278809,0.019661747,0.08389282,10.33257559,0
2015/8/5 9:00,1404.9772,28.33480225,0.01940996,0.060958862,11.85566281,0
2015/8/5 10:00,1465.6787,29.38164673,0.019318407,0.041534424,12.02424237,0
2015/8/5 11:00,1518.4915,30.33040771,0.019272612,0.034729004,11.6206356,0
2015/8/5 12:00,1507.7901,30.86925659,0.019287843,0.03312683,11.13791892,0
2015/8/5 13:00,1533.2267,31.19896851,0.019493824,0.04763794,10.96113017,0
2015/8/5 14:00,1526.5777,31.10097656,0.019699812,0.057144165,10.27231756,0
2015/8/5 15:00,1463.3597,30.79012451,0.019974468,0.05657959,8.867630083,0
2015/8/5 16:00,1396.0751,30.15377197,0.020531422,0.0423584,6.98558005,0
2015/8/5 17:00,1262.5142,29.15380249,0.021080753,0.031570435,5.283108905,0
2015/8/5 18:00,1243.2427,27.85854492,0.021027364,0.027809143,3.845891693,0
2015/8/5 19:00,1297.0818,27.20089111,0.02050095,0.027420044,3.863162412,0
2015/8/5 20:00,1258.0353,26.7774292,0.020172901,0.031097412,3.758834503,0
2015/8/5 21:00,1224.3936,26.44164429,0.020035591,0.03869629,3.848723344,0
2015/8/5 22:00,1182.9456,26.21639404,0.01994406,0.050720215,4.032843874,0
2015/8/5 23:00,1115.8134,25.99151001,0.01984485,0.06402588,4.24248056,0
2015/8/6 0:00,1037.0253,25.80123291,0.019738005,0.07421875,3.986325393,0
2015/8/6 1:00,1001.6984,25.67086182,0.019615902,0.08627319,3.930200667,0
2015/8/6 2:00,964.5633,25.60061035,0.019531947,0.09597778,3.964949205,0
2015/8/6 3:00,951.1591,25.52626953,0.019478511,0.10964966,4.076685158,0
2015/8/6 4:00,924.211,25.49483643,0.019425081,0.11618042,4.135479277,0
2015/8/6 5:00,955.6925,25.39949951,0.019318257,0.11935425,4.186587607,0
2015/8/6 6:00,942.664,25.53408203,0.019394541,0.118499756,4.472937576,0
2015/8/6 7:00,1096.5408,26.72719727,0.019692086,0.11618042,7.228525114,0
2015/8/6 8:00,1290.1869,27.93334351,0.019669197,0.11010742,8.685383403,0
2015/8/6 9:00,1420.4131,29.13582764,0.01939454,0.100738525,9.630622363,0
2015/8/6 10:00,1505.7547,30.25515137,0.019257223,0.099487305,9.865963462,0
2015/8/6 11:00,1512.7278,31.14449463,0.01926489,0.09899902,9.405714189,0
2015/8/6 12:00,1503.5131,31.67150269,0.0196159,0.10498047,8.189511667,0
2015/8/6 13:00,1521.421,32.02953491,0.019707449,0.11239624,7.281108486,0
2015/8/6 14:00,1517.3908,32.17208252,0.019524332,0.13201904,6.272533652,0
2015/8/6 15:00,1488.14,31.79396973,0.01957011,0.14050293,5.016269011,0
2015/8/6 16:00,1411.6224,31.12041626,0.020264393,0.13769531,3.727963926,0
2015/8/6 17:00,1286.7484,30.12679443,0.020699278,0.14337158,3.220360235,0
2015/8/6 18:00,1260.7997,28.58995972,0.021179948,0.13616943,1.959932856,0
2015/8/6 19:00,1321.0097,27.87023315,0.020951098,0.12536621,2.204845597,0
2015/8/6 20:00,1282.3078,27.40349731,0.020768037,0.1187439,2.482046111,0
2015/8/6 21:00,1260.2042,27.02462158,0.020554407,0.11224365,2.641650076,0
2015/8/6 22:00,1195.846,26.69121704,0.020340793,0.09503174,2.848040881,0
2015/8/6 23:00,1126.3921,26.40059814,0.020150086,0.10366821,3.092220775,0
2015/8/7 0:00,1049.804,26.19368896,0.019974655,0.11932373,3.262742921,0
2015/8/7 1:00,1019.2527,26.01455078,0.019829752,0.123687744,3.416192934,0
2015/8/7 2:00,995.3267,25.83425293,0.01965429,0.099853516,3.446256074,0
2015/8/7 3:00,955.8051,25.63689575,0.019448305,0.0814209,3.41122606,0
2015/8/7 4:00,923.4308,25.50863037,0.01928041,0.08605957,3.387163065,0
2015/8/7 5:00,952.1099,25.41918335,0.019143036,0.08496094,3.309592061,0
2015/8/7 6:00,936.1572,25.64217529,0.019272698,0.0869751,3.135291063,0
2015/8/7 7:00,1079.33,26.86293945,0.01952445,0.09100342,5.089693657,0
2015/8/7 8:00,1278.9008,27.95128784,0.019585492,0.09030151,7.448487327,0
2015/8/7 9:00,1375.9996,29.03267822,0.019547343,0.08633423,8.425161755,0
2015/8/7 10:00,1486.6538,30.03286133,0.019425279,0.10165405,7.978216961,0
2015/8/7 11:00,1510.2041,30.7340332,0.01923455,0.13946533,7.261584499,0
2015/8/7 12:00,1459.4209,31.10149536,0.0190667,0.1609497,6.049994313,0
2015/8/7 13:00,1499.8999,31.11544189,0.019234542,0.16070557,5.097772325,0
2015/8/7 14:00,1511.658,31.04720459,0.019287948,0.1439209,5.09853508,0
2015/8/7 15:00,1453.7805,30.79360352,0.019333733,0.1260376,5.411982974,0
2015/8/7 16:00,1371.6577,30.24178467,0.019806758,0.123809814,4.547595982,0
2015/8/7 17:00,1261.2041,29.32470093,0.02011954,0.1430664,3.53738704,0
2015/8/7 18:00,1278.2275,28.0029541,0.020859556,0.13464355,2.332273084,0
2015/8/7 19:00,1282.4145,27.31365356,0.020584855,0.13049316,2.942816087,0
2015/8/7 20:00,1254.0628,26.86553345,0.020340668,0.111206055,3.968550297,0
2015/8/7 21:00,1202.4965,26.54219971,0.02021091,0.12084961,3.874140988,0
2015/8/7 22:00,1162.9344,26.34206543,0.020096412,0.13446045,2.972340092,0
2015/8/7 23:00,1100.3968,26.3208252,0.019974291,0.14434814,2.371569201,0
2015/8/8 0:00,1032.1349,26.29760132,0.019775892,0.15289307,2.444383655,0
2015/8/8 1:00,983.0289,26.15615234,0.019661428,0.1385498,2.934112513,0
2015/8/8 2:00,967.7438,25.91161499,0.01963091,0.13989258,3.512636987,0
2015/8/8 3:00,954.3941,25.69829712,0.019531745,0.14459229,3.774014841,0
2015/8/8 4:00,960.6149,25.52694092,0.019463114,0.13452148,3.867889363,0
2015/8/8 5:00,955.8629,25.36885986,0.01934872,0.11450195,3.920219431,0
2015/8/8 6:00,934.6073,25.4664856,0.019440334,0.110809326,4.190252075,0
2015/8/8 7:00,1014.1982,26.45791016,0.019798962,0.10336304,6.622680543,0
2015/8/8 8:00,1128.8072,27.29940186,0.019799016,0.0899353,8.833046467,0
2015/8/8 9:00,1227.3766,28.7239624,0.019501535,0.08389282,9.466143307,0
2015/8/8 10:00,1297.7903,30.06890259,0.019310866,0.1026001,7.309866187,0
2015/8/8 11:00,1327.7656,30.78444824,0.019265132,0.1798706,5.765413308,0
2015/8/8 12:00,1303.2847,30.95250854,0.01930331,0.2779541,7.043513451,0
2015/8/8 13:00,1280.2504,30.84841309,0.019379623,0.3334961,9.22422724,0
2015/8/8 14:00,1264.2045,30.32930908,0.019593265,0.35668945,10.46444664,0
2015/8/8 15:00,1190.6,29.39278564,0.019989926,0.32714844,10.83946437,0
2015/8/8 16:00,1144.8559,28.40657959,0.020539172,0.31176758,10.16982722,0
2015/8/8 17:00,1106.0827,27.61452637,0.020882431,0.31982422,9.149065364,0
2015/8/8 18:00,1140.486,26.95369873,0.020920528,0.3232422,7.827545971,0
2015/8/8 19:00,1183.6604,26.62420044,0.020813664,0.3265381,7.517375122,0
2015/8/8 20:00,1181.1874,26.41460571,0.02063813,0.34033203,7.505390061,0
2015/8/8 21:00,1140.7219,26.23269043,0.020416832,0.34057617,8.131123828,0
2015/8/8 22:00,1088.6378,26.04180298,0.020187914,0.31298828,9.744877476,0
2015/8/8 23:00,1051.4795,25.81194458,0.019897968,0.22631836,11.21352063,0
2015/8/9 0:00,991.3304,25.54613647,0.019623287,0.14202881,11.11230949,0
2015/8/9 1:00,959.8616,25.26705322,0.019478312,0.116760254,8.853702844,0
2015/8/9 2:00,933.7158,25.08049927,0.019356234,0.1244812,7.593498531,0
2015/8/9 3:00,910.8542,25.05407104,0.019310463,0.17572021,7.768653487,0
2015/8/9 4:00,892.7061,25.07583008,0.019279957,0.16333008,8.097811594,0
2015/8/9 5:00,885.4893,24.98772583,0.019180775,0.1541748,7.60720244,0
2015/8/9 6:00,845.9607,25.00829468,0.019180771,0.15332031,6.678950335,0
2015/8/9 7:00,849.5571,25.69063721,0.01966142,0.15594482,7.138429165,0
2015/8/9 8:00,887.0216,26.29488525,0.019859763,0.15686035,7.301320048,0
2015/8/9 9:00,950.3141,27.08675537,0.019630853,0.1427002,7.512990977,0
2015/8/9 10:00,974.1809,27.50411377,0.01908152,0.16784668,8.593603918,0
2015/8/9 11:00,991.2789,27.88942871,0.01902811,0.21179199,9.43771643,0
