imf1,imf2,imf3,imf4,imf5,imf6,imf7,imf8,imf9,imf10,imf11,res,Temperature,humidity,Liquid,Wind Speed,holiday,power
-31.08856088,-104.6960974,-151.2489881,33.71559624,35.1741263,20.77949084,1.198988672,33.79999246,5.090657759,31.85479984,-17.17739306,1136.763687,25.39818726,0.018730378,0.036132812,6.290972973,0,994.1663
14.03117562,-45.23490138,-85.57106101,34.68637407,34.97620257,19.18857678,1.312521506,33.52129306,5.079727841,31.83913053,-17.17111799,1136.764778,26.80117188,0.01880668,0.03479004,9.391677171,0,1163.4227
34.82350064,36.18402926,-14.55241663,35.43540403,34.61778526,17.57843641,1.424945547,33.24133533,5.068712071,31.82343969,-17.16484117,1136.76587,28.36696777,0.018638851,0.040985107,11.95660083,0,1335.2462
1.813685025,89.9354822,56.50468937,35.94868739,34.09788719,15.95140208,1.536198961,32.96013161,5.057610628,31.80772734,-17.1585626,1136.766961,29.91634521,0.018471032,0.03919983,12.19349515,0,1425.2219
-4.08968017,110.4953249,122.2980012,36.20814265,33.41960402,14.30980615,1.646219916,32.67769427,5.046423688,31.79199349,-17.15228227,1136.768052,31.36766968,0.018379504,0.043441772,11.84447716,0,1503.4193
-24.75491687,106.5604088,178.0375922,36.19279305,32.58892661,12.65598096,1.75494658,32.39403567,5.035151429,31.77623818,-17.14600019,1136.769144,32.29967651,0.0183948,0.052719116,11.35604669,0,1531.8643
-41.17076774,88.28207972,221.0901621,35.88049612,31.61301157,10.99225887,1.862317121,32.10916818,5.02379403,31.76046141,-17.13971636,1136.770235,32.90117798,0.018555032,0.06842041,10.87867595,0,1537.0735
-26.85986475,62.55990538,249.8168778,35.24863157,30.49949329,9.320972235,1.968269706,31.82310415,5.012351668,31.74466322,-17.13343078,1136.771327,33.07250366,0.018532159,0.08590698,10.7452989,0,1550.7723
-16.69745768,25.97320057,263.1598771,34.27445429,29.25613104,7.644453401,2.072742502,31.53585595,5.00082452,31.72884362,-17.12714344,1136.772418,32.77132568,0.018387215,0.08609009,10.67534394,0,1533.5942
41.17494424,-24.93915592,261.1522806,32.9454173,27.89069861,5.96503472,2.175673678,31.24743594,4.989212765,31.71300263,-17.12085436,1136.77351,32.45418701,0.018387226,0.070617676,10.79125546,0,1533.9672
29.62236425,-77.88579253,244.0484326,31.2898236,26.41097074,4.285048547,2.2770014,30.95785648,4.977516581,31.69714027,-17.11456353,1136.774602,31.81768188,0.018494038,0.048034668,10.1068777,0,1447.3404
-25.0521613,-112.6100508,212.0924649,29.34618886,24.82472218,2.606827231,2.376663837,30.66712993,4.965736144,31.68125657,-17.10827095,1136.775693,30.78875122,0.018837351,0.036346436,8.200770491,0,1320.5662
-33.90281772,-108.1891673,165.2562258,27.15302878,23.13972767,0.932703126,2.474599157,30.37526865,4.953871633,31.66535153,-17.10197663,1136.776785,29.13018188,0.019325623,0.032714844,5.267045442,0,1263.5336
29.85374001,-55.27740243,103.8370571,24.74885905,21.36376195,-0.734991418,2.570745526,30.08228501,4.941923226,31.64942519,-17.09568056,1136.777877,28.05892334,0.01934087,0.032455444,4.714540622,0,1312.7176
7.47651816,14.87620342,33.77351954,22.17219537,19.50459977,-2.393924047,2.665041112,29.78819136,4.9298911,31.63347757,-17.08938274,1136.778969,27.47484741,0.019279826,0.0365448,4.753554195,0,1284.1153
-3.619890638,73.45782825,-36.7626311,19.46155343,17.57001586,-4.04176241,2.757424084,29.49300007,4.917775434,31.61750868,-17.08308318,1136.780062,26.98146973,0.01918826,0.039886475,4.075579166,0,1254.5478
-13.81282092,104.1209147,-100.3711764,16.65544892,15.56778497,-5.676174155,2.847832608,29.1967235,4.905576404,31.60151854,-17.07678187,1136.781154,26.63125,0.019211143,0.041152954,3.742986109,0,1204.74
-5.223065765,103.624392,-151.6363261,13.79239752,13.50568185,-7.294826931,2.936204853,28.89937402,4.893294189,31.58550718,-17.07047882,1136.782246,26.33147583,0.019256923,0.04953003,3.524576361,0,1154.7944
7.467426879,86.80018397,-189.0988295,10.91091494,11.39148123,-8.895388384,3.022478985,28.60096397,4.880928966,31.56947461,-17.06417403,1136.783338,26.09346924,0.019256916,0.056900024,3.535327057,0,1106.3688
-7.638314466,67.69198745,-212.7487855,8.049516868,9.232957853,-10.47552616,3.106593173,28.30150573,4.868480913,31.55342086,-17.0578675,1136.784431,25.94634399,0.019218756,0.07470703,3.987486169,0,1041.6684
7.703770889,42.60351532,-222.7137413,5.246718992,7.03788647,-12.03290792,3.188485584,28.00101166,4.855950208,31.53734595,-17.05155922,1136.785523,25.79589233,0.01906616,0.073272705,4.793842974,0,1015.162
1.345842912,21.19298118,-219.1093158,2.529109121,4.814041818,-13.56520129,3.268094386,27.69949411,4.843337029,31.52124989,-17.0452492,1136.786616,25.60759888,0.018913569,0.06616211,5.581254549,0,984.281
-10.67242136,-7.363818454,-202.0050602,-0.122793218,2.569198641,-15.07007394,3.345357746,27.39696545,4.830641554,31.50513271,-17.03893745,1136.787709,25.4425293,0.018776244,0.059890747,5.905172457,0,954.1619
12.45290858,-50.91034051,-171.4651705,-2.733823345,0.311131682,-16.54519351,3.420213833,27.09343804,4.817863959,31.48899442,-17.03262395,1136.788801,25.30947266,0.018646557,0.056381226,6.203245845,0,957.6862
-13.91298528,-79.53774642,-128.075833,-5.327173325,-1.952384317,-17.98822764,3.492600813,26.78892425,4.805004424,31.47283506,-17.02630872,1136.789894,25.51055298,0.018577905,0.061325073,7.219949027,0,939.5286
8.356409033,-55.90217999,-74.97688149,-7.926035221,-4.213574614,-19.39684399,3.562456854,26.48343642,4.792063125,31.45665463,-17.01999175,1136.790987,26.42748413,0.018577924,0.075408936,9.617570343,0,1032.0065
14.83291751,-1.841213843,-17.71753527,-10.55360109,-6.464664466,-20.7687102,3.629720124,26.17698694,4.77904024,31.44045316,-17.01367304,1136.79208,27.51143799,0.018326176,0.095825195,12.18774502,0,1143.2918
6.333921316,45.21188382,37.68072699,-13.23306301,-8.69787913,-22.10149392,3.694328791,25.86958815,4.765935948,31.42423067,-17.0073526,1136.793173,28.61980591,0.018013392,0.10757446,12.71561905,0,1230.734
12.40587191,62.97867449,85.19642659,-15.98761303,-10.90544386,-23.3928628,3.756221021,25.56125242,4.752750426,31.40798718,-17.00103042,1136.794266,29.72982178,0.017815033,0.114593506,12.3287425,0,1295.5665
6.732612481,59.01395185,120.0219609,-18.84044322,-13.07958393,-24.64048448,3.815334984,25.25199211,4.739483852,31.39172271,-16.99470651,1136.795359,30.81115112,0.01766243,0.122283936,11.65689486,0,1314.2072
-19.56133482,43.64387611,142.4014818,-21.81474564,-15.21252457,-25.84202663,3.871608845,24.94181958,4.726136403,31.37543728,-16.98838086,1136.796453,31.58291016,0.01767005,0.13195801,10.57519109,0,1288.3378
-22.78868838,26.02807759,154.5759116,-24.93371236,-17.29649106,-26.99515687,3.924980774,24.63074719,4.712708257,31.35913091,-16.98205348,1136.797546,31.80181274,0.017891297,0.13336182,9.356741326,0,1273.033
-4.932392862,7.931187219,158.9718573,-28.21839445,-19.32370865,-28.09754287,3.975388938,24.31878731,4.699199593,31.34280362,-16.97572437,1136.798639,31.74312744,0.018059138,0.1453247,8.697007881,0,1270.4901
23.9644768,-10.75952772,158.0008468,-31.67687008,-21.28640259,-29.14685226,4.022771503,24.0059523,4.685610587,31.32645543,-16.96939353,1136.799733,31.30129395,0.018196464,0.140625,7.906782484,0,1272.9668
19.31010131,-26.49905554,154.0509661,-35.29377528,-23.17679815,-30.1407527,4.067066639,23.69225451,4.671941418,31.31008637,-16.96306095,1136.800826,30.70223389,0.018486379,0.11929321,7.14824433,0,1241.8298
-12.67273697,-32.78418627,149.4912316,-39.03467677,-24.98712058,-31.07691184,4.108212512,23.37770632,4.658192263,31.29369644,-16.95672665,1136.80192,29.73015747,0.019020436,0.09225464,5.924549202,0,1192.2186
-20.78267091,-23.16695165,145.6915519,-42.8614762,-26.70959515,-31.95299732,4.14614729,23.06232007,4.6443633,31.27728568,-16.95039062,1136.803014,28.35411987,0.019539239,0.07211304,4.266080385,0,1183.2006
18.38987343,1.752667071,140.228978,-46.73607522,-28.33644709,-32.7666768,4.18080914,22.74610814,4.630454708,31.2608541,-16.94405285,1136.804107,27.56740723,0.01931037,0.06199646,4.76253873,0,1235.2106
9.331850003,18.2448629,130.4394068,-50.62037548,-29.85990169,-33.51561791,4.212136231,22.42908288,4.616466662,31.24440173,-16.93771336,1136.805201,27.09597168,0.019058596,0.054840088,5.445017376,0,1226.3898
1.161776433,18.22103275,114.0840676,-54.47627862,-31.27218418,-34.19748831,4.240066727,22.11125666,4.602399342,31.22792858,-16.93137215,1136.806295,26.67345581,0.019111998,0.048339844,5.067441893,0,1195.5775
-0.927383932,8.445741,90.55307653,-58.2656863,-32.56551983,-34.80995565,4.264538553,21.79264208,4.588252925,31.21143467,-16.92502921,1136.807389,26.3835083,0.019142529,0.03213501,4.782702721,0,1154.1695
-8.59609295,-3.216983936,62.12911081,-61.95050015,-33.7321339,-35.35068757,4.285488613,21.47325278,4.574027589,31.19492003,-16.91868454,1136.808483,26.10964355,0.019134937,0.035202026,4.498958238,0,1100.7002
7.861323863,-7.491415838,31.75751359,-65.49262182,-34.76425165,-35.81735172,4.302853098,21.15310307,4.559723512,31.17838468,-16.91233814,1136.809577,25.83928833,0.019127356,0.049987793,4.019278354,0,1077.1445
-8.185982373,5.452609036,2.302913816,-68.85395297,-35.65409505,-36.20761902,4.316568065,20.83220745,4.545340871,31.16182863,-16.90599003,1136.810672,25.75823364,0.019043492,0.06411743,4.077176088,0,1039.6145
9.285430737,2.452859888,-24.74125627,-71.99639524,-36.39353005,-36.51951645,4.326569564,20.51058039,4.530879845,31.1452519,-16.89964019,1136.811766,25.79021606,0.018990112,0.077697754,4.088661295,0,1022.513
-10.67246691,-4.107191079,-51.97469495,-74.88185028,-36.97304667,-36.75244688,4.332793535,20.18823647,4.51634061,31.12865452,-16.89328862,1136.81286,25.65279541,0.019020585,0.08270264,3.634457903,0,964.7239
11.65474219,5.187350665,-79.47417042,-77.47221972,-37.38278918,-36.90615895,4.335175498,19.86519071,4.501723345,31.11203651,-16.88693534,1136.813955,25.57003174,0.019012919,0.092681885,3.48160637,0,965.3479
12.67795448,6.976812829,-96.76926301,-79.72940524,-37.61290113,-36.980402,4.333650699,19.54145839,4.487028227,31.09539789,-16.88058033,1136.815049,25.50887451,0.018997634,0.09188843,3.395114848,0,947.9548
-12.96698194,-12.03342683,-95.82262382,-81.60973939,-37.65351968,-36.9749318,4.328154189,19.21705498,4.472255435,31.07873867,-16.87422361,1136.816144,25.80974731,0.019165462,0.083984375,3.771568087,0,901.9769
-3.966908182,-15.30396305,-75.92289689,-83.04500012,-37.49444937,-36.88984829,4.31863253,18.89199605,4.457405145,31.06205888,-16.86786516,1136.817238,27.07875977,0.019195968,0.081451416,6.288213494,0,926.0564
12.09886988,1.090721083,-43.47685587,-83.95228264,-37.12421886,-36.72657363,4.30507861,18.56629714,4.442477536,31.04535854,-16.861505,1136.818333,28.44442139,0.019005222,0.084198,8.345404369,0,990.2257
-11.36571307,24.68420664,-5.22565751,-84.24341286,-36.53387535,-36.48701391,4.287496899,18.23997381,4.427472786,31.02863767,-16.85514311,1136.819428,29.7385498,0.018707665,0.089782715,8.63329813,0,1028.7764
-4.902515478,35.37413723,32.39587198,-83.81729393,-35.72734749,-36.17311655,4.26589187,17.91304162,4.412391072,31.01189629,-16.84877951,1136.820523,30.84862671,0.01846352,0.10699463,7.939245341,0,1084.7247
11.33649165,34.59115638,63.5550191,-82.56566065,-34.71573228,-35.78684154,4.240280567,17.58551613,4.397232572,30.99513442,-16.8424142,1136.821618,31.63323364,0.018295674,0.12872314,6.892324308,0,1133.6118
-11.23042808,29.47196219,85.24548109,-80.37791772,-33.5124568,-35.33020043,4.210731584,17.2574129,4.381997464,30.97835207,-16.83604716,1136.822713,31.9470459,0.01844063,0.1383667,5.317433658,0,1131.0816
-10.74299775,5.594834852,96.98195986,-77.14309438,-32.1313236,-34.80522235,4.177331106,16.92874747,4.366685925,30.96154928,-16.82967842,1136.823808,32.19432983,0.018333817,0.16296387,3.977750057,0,1124.1826
2.270355665,-29.89771057,99.6853263,-72.75021113,-30.58614399,-34.21393768,4.140166573,16.59953542,4.351298134,30.94472606,-16.82330795,1136.824903,32.10201416,0.01852455,0.19561768,2.998955502,0,1110.545
13.06924862,-63.5078547,94.54955982,-67.11434474,-28.89072926,-33.55837681,4.099325423,16.26979229,4.335834268,30.92788243,-16.81693578,1136.825998,31.71254883,0.018677142,0.2197876,2.496714323,0,1090.1894
16.81367914,-81.87035972,82.89220915,-60.27414127,-27.0588907,-32.84057012,4.054895095,15.93953365,4.320294504,30.91101841,-16.81056189,1136.827094,30.99379883,0.019157792,0.20074463,1.861591595,0,1072.9042
-11.56936826,-69.20384768,65.97672948,-52.37167992,-25.10443961,-32.06254801,4.006963029,15.60877504,4.304679021,30.89413403,-16.80418629,1136.828189,30.12114868,0.019333268,0.13763428,1.260617535,0,1050.5034
-17.95845909,-14.20052222,44.6280519,-43.56838409,-23.04118728,-31.22634086,3.955616664,15.27753204,4.288987997,30.87722929,-16.79780898,1136.829285,28.78756104,0.020317463,0.08001709,1.470262526,0,1089.064
17.33285961,64.61776832,20.20253364,-34.02567719,-20.88294502,-30.33397906,3.900943438,14.94582018,4.273221608,30.86030423,-16.79142996,1136.83038,27.97030029,0.020225896,0.064819336,2.386523905,0,1190.9298
-11.16804549,112.0272237,-5.771229849,-23.90498262,-18.6435241,-29.38749299,3.843030791,14.61365505,4.257380034,30.84335887,-16.78504922,1136.831476,27.51815186,0.020119041,0.070495605,2.623936007,0,1196.7558
-14.38829037,115.5528137,-32.43343037,-13.36772379,-16.33673584,-28.38891305,3.781966162,14.28105218,4.241463451,30.82639321,-16.77866678,1136.832572,27.13765869,0.020057976,0.096069336,2.089597438,0,1183.8225
8.459693927,81.98053043,-60.78406724,-2.575324099,-13.97639152,-27.34026961,3.71783699,13.94802714,4.225472037,30.80940729,-16.77228263,1136.833667,26.80458984,0.019981654,0.13043213,1.584171831,0,1158.5263
11.65747945,29.53628408,-89.23056072,8.310793048,-11.57630245,-26.24359306,3.650730715,13.61459548,4.209405971,30.79240113,-16.76589677,1136.834763,26.47588501,0.019798525,0.15234375,1.598012361,0,1094.7901
-11.6690501,-16.54896849,-115.3649895,19.12920424,-9.150279909,-25.10091379,3.580734774,13.28077276,4.193265429,30.77537474,-16.75950921,1136.835859,26.22142944,0.019699328,0.16479492,1.640435488,0,1013.2015
12.91810442,-52.24718583,-136.7794323,29.71848609,-6.712135201,-23.91426219,3.507936608,12.94657455,4.17705059,30.75832814,-16.75311994,1136.836955,26.0453125,0.019615399,0.17791748,1.692935772,0,994.4573
-6.959427322,-66.67285704,-151.0659677,39.91721517,-4.27567962,-22.68566864,3.432423655,12.61201639,4.160761632,30.74126136,-16.74672896,1136.838051,25.87441406,0.019516215,0.18719482,1.741044622,0,959.2954
-18.98096105,-81.27542579,-155.8262504,49.57354394,-1.854724461,-21.41716354,3.354283355,12.27711384,4.144398732,30.72417442,-16.74033628,1136.839147,25.69072876,0.019409398,0.18884277,2.252092781,0,940.8178
19.09934627,-114.6092945,-148.7010045,58.57469449,0.536918981,-20.11077726,3.273603146,11.94188246,4.127962067,30.70706733,-16.7339419,1136.840243,25.52156982,0.019287324,0.17163086,2.878802112,0,964.9467
28.25854657,-139.5970698,-127.4125998,66.82052967,2.885439409,-18.76854019,3.190470468,11.60633782,4.111451817,30.68994012,-16.72754581,1136.84134,25.36477051,0.019119477,0.13470459,3.489152874,0,981.8983
-33.11891865,-125.7593107,-91.10040934,74.21167857,5.177025529,-17.39248273,3.10497276,11.27049545,4.094868158,30.67279281,-16.72114802,1136.842436,25.4522644,0.019020298,0.104400635,4.431608819,0,981.282
0.507807447,-56.55881631,-43.53368132,80.64877028,7.397866046,-15.98463525,3.017197461,10.93437093,4.078211268,30.65562542,-16.71474853,1136.843533,26.18190918,0.019043189,0.08157349,7.153388758,0,1141.2915
42.17245046,31.42526292,10.37811837,86.03243389,9.534149663,-14.54702814,2.92723201,10.59797981,4.061481325,30.63843796,-16.70834734,1136.844629,27.17781982,0.018829565,0.068359375,9.27293895,0,1333.3568
15.42638934,94.25192335,65.72552386,90.26329849,11.57206509,-13.0816918,2.835163846,10.26133765,4.044678507,30.62123046,-16.70194444,1136.845726,28.51802979,0.0183184,0.063812256,10.96495033,0,1432.0637
-1.723043499,126.6136078,117.5990693,93.24199316,13.49780102,-11.5906566,2.741080408,9.924459998,4.027802991,30.60400295,-16.69553985,1136.846822,29.76491699,0.018005583,0.067871094,11.29181919,0,1505.0874
-38.09187002,132.7034135,161.0892888,94.869147,15.29754617,-10.07595293,2.645069135,9.58736242,4.010854956,30.58675543,-16.68913356,1136.847919,30.81356201,0.01779958,0.08340454,10.5223132,0,1522.7804
-55.45045965,116.771314,191.6324878,95.04520057,16.95767776,-8.53961119,2.547217467,9.250060471,3.993834578,30.56948793,-16.68272557,1136.849016,31.55385742,0.01772328,0.107421875,9.058507034,0,1522.9435
-41.83129567,82.21163141,206.7231367,93.66854987,18.4666176,-6.983661752,2.447612842,8.912569707,3.976742037,30.55220047,-16.67631589,1136.850113,31.77260742,0.01792164,0.15686035,7.044389456,0,1518.3179
21.85201938,27.15121418,206.8565219,90.6759479,19.81970749,-5.410135007,2.3463427,8.574905687,3.959577509,30.53489307,-16.6699045,1136.85121,31.74300537,0.017852975,0.20019531,5.271722768,0,1526.5423
60.3717904,-34.70367704,193.0190591,86.18052934,21.01985892,-3.821061343,2.24349448,8.237083968,3.942341172,30.51756575,-16.66349143,1136.852307,31.32271729,0.018120006,0.20819092,4.212859963,0,1487.1958
47.56653745,-85.35449683,166.140514,80.35050875,22.07155318,-2.218471145,2.13915562,7.899120106,3.925033205,30.50021854,-16.65707665,1136.853404,30.60524902,0.018425178,0.21826172,3.67220831,0,1393.216
-62.22537684,-112.4627423,127.1478093,73.35694389,22.97927156,-0.6043948,2.03341356,7.56102966,3.907653784,30.48285144,-16.65066018,1136.854501,29.58352051,0.018898193,0.22033691,2.92095828,0,1212.3803
-33.45367657,-105.4050009,77.19104462,65.37089249,23.74749535,1.019137304,1.926355739,7.222828185,3.890203088,30.46546449,-16.64424202,1136.855598,28.31066284,0.019981563,0.2197876,1.584879516,0,1192.1861
62.50105188,-66.62978859,18.7645106,56.5634123,24.38070583,2.650094782,1.818069597,6.884531241,3.872681294,30.4480577,-16.63782217,1136.856696,27.66442261,0.020218072,0.24121094,1.231500287,0,1261.4722
50.32988367,-11.66728491,-43.37880029,47.10556107,24.88338429,4.286447247,1.708642571,6.546154383,3.85508858,30.4306311,-16.63140062,1136.857793,27.27318726,0.020187553,0.28100586,1.476251319,0,1234.3261
41.01053915,39.7284828,-103.3434929,37.16839653,25.26001203,5.926164311,1.598162102,6.20771317,3.837425125,30.41318469,-16.62497739,1136.85889,26.81813965,0.020080738,0.30615234,1.944742793,0,1208.0405
1.740098034,75.50898883,-155.9358331,26.92297644,25.51507032,7.567215589,1.486715627,5.869223157,3.819691104,30.39571852,-16.61855246,1136.859988,26.43355713,0.019836597,0.29956055,2.408419394,0,1143.1313
-40.83383474,89.6489511,-196.3984555,16.54035853,25.65304046,9.207570694,1.374390588,5.530699904,3.801886698,30.37823258,-16.61212584,1136.861086,26.14730225,0.019584827,0.24865723,2.985514258,0,1065.1518
